final_rank,gene,combined_score,gene_score,ppi_final,in_network,disease_score,tissue_score,topology_score,score_mode,score_weight_sum,note,gene_in_d,gene_d_evidence_score,gene_in_t,gene_t_weight,mapped_tissues_json,d_gene_count,t_gene_count,gene_rank,ppi_rank,best_pathogenic_rank,variant_row_count,max_cadd_phred,mapped_tissues,mapped_tissue_counts_json,conclusion_code,best_disease_score,best_disease_name,best_omim_id,best_orpha_id,best_mondo_id,best_disease_match_status,mapping_basis
,NCOA2,,,0.6424549103546301,True,0.44,0.6666666666666666,0.8418196414185203,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,4501.0,315,,10.0,6.128,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,MTUS2,,,0.642168778643848,True,0.32,0.8,0.7446751145753918,FULL_ANCHOR,1.0,OK,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,4452.0,317,,8.0,6.98,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,PPL,,,0.6419261626493178,True,0.44,0.8,0.599704650597271,FULL_ANCHOR,1.0,OK,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,4806.0,320,,2.0,1.805,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,TMPRSS4,,,0.6412595879474245,True,0.44,0.8,0.597038351789698,FULL_ANCHOR,1.0,OK,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,5451.0,322,,5.0,2.943,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,CLDN7,,,0.6411211346566476,True,0.32,0.8,0.7404845386265899,FULL_ANCHOR,1.0,OK,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,1104.0,323,,5.0,16.66,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,MLST8,,,0.6406554438542059,True,0.32,0.8333333333333333,0.6786217754168238,FULL_ANCHOR,1.0,OK,False,0.0,True,2,"[""eye"", ""nerve"", ""retina""]",114,11370,4418.0,327,,6.0,0.264,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,WASF3,,,0.6402889707645784,True,0.56,0.6666666666666666,0.6891558830583137,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,5589.0,328,,5.0,0.331,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,VTI1A,,,0.640265232908714,True,0.44,0.8,0.5930609316348556,FULL_ANCHOR,1.0,OK,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,5585.0,329,,8.0,0.373,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,HMGN4,,,0.6400434944097613,True,0.44,0.6666666666666666,0.8321739776390452,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,3696.0,330,,5.0,1.912,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,NINL,,,0.6398151142942085,True,0.44,0.8,0.5912604571768337,FULL_ANCHOR,1.0,OK,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,4529.0,331,,10.0,0.34,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,EXOC4,,,0.6387357108721419,True,0.56,0.6666666666666666,0.6829428434885678,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,3458.0,337,,5.0,0.395,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,POLR1F,,,0.6379165388185306,True,0.44,0.6666666666666666,0.8236661552741226,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,4792.0,339,,2.0,0.567,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,GLOD4,,,0.637838035178331,True,0.56,0.6666666666666666,0.6793521407133245,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,3605.0,340,,5.0,2.035,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ATL2,,,0.6377614519210975,True,0.44,0.8333333333333333,0.5230458076843896,FULL_ANCHOR,1.0,OK,False,0.0,True,2,"[""eye"", ""nerve"", ""retina""]",114,11370,871.0,341,,5.0,6.324,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,RAB19,,,0.6370064343233024,True,0.56,0.8,0.4360257372932095,FULL_ANCHOR,1.0,OK,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,4891.0,342,,5.0,0.876,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,CDH4,,,0.6369644566027554,True,0.44,0.8,0.5798578264110212,FULL_ANCHOR,1.0,OK,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,1041.0,343,,11.0,2.932,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,MRPL52,,,0.6368485040876036,True,0.32,0.8333333333333333,0.6633940163504146,FULL_ANCHOR,1.0,OK,False,0.0,True,2,"[""eye"", ""nerve"", ""retina""]",114,11370,4429.0,344,,5.0,6.825,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,RPF2,,,0.6364064094161284,True,0.13333333333333333,0.8333333333333333,0.8856256376645137,FULL_ANCHOR,1.0,OK,False,0.0,True,2,"[""eye"", ""nerve"", ""retina""]",114,11370,5044.0,345,,10.0,1.021,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,SLIT2,,,0.6360979454621314,True,0.6799999999999999,0.6666666666666666,0.5283917818485253,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,5230.0,346,,4.0,2.669,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,MUC16,,,0.635703520556846,True,0.32,0.8,0.7188140822273834,FULL_ANCHOR,1.0,OK,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,4453.0,347,,4.0,0.375,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,WDR7,,,0.6355344755765555,True,0.44,0.8333333333333333,0.5141379023062218,FULL_ANCHOR,1.0,OK,False,0.0,True,2,"[""eye"", ""nerve"", ""retina""]",114,11370,5594.0,348,,9.0,15.96,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,CDC42BPA,,,0.6352150111798016,True,0.44,0.8333333333333333,0.5128600447192062,FULL_ANCHOR,1.0,OK,False,0.0,True,2,"[""eye"", ""nerve"", ""retina""]",114,11370,1027.0,350,,2.0,8.848,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ZNF202,,,0.6351200180866718,True,0.32,0.8333333333333333,0.6564800723466876,FULL_ANCHOR,1.0,OK,False,0.0,True,2,"[""eye"", ""nerve"", ""retina""]",114,11370,5638.0,351,,5.0,8.476,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,ENPEP,,,0.6349653463403827,True,0.44,0.8,0.5718613853615306,FULL_ANCHOR,1.0,OK,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,1336.0,353,,1.0,2.611,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,AMBP,,,0.6347503608878112,True,0.32,0.8,0.7150014435512446,FULL_ANCHOR,1.0,OK,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,795.0,354,,5.0,0.107,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,SLIT3,,,0.6346494618130767,True,0.44,0.8,0.5705978472523067,FULL_ANCHOR,1.0,OK,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,5231.0,355,,4.0,17.14,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,MLLT3,,,0.6344367812896321,True,0.44,0.6666666666666666,0.8097471251585286,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,4417.0,357,,4.0,1.568,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,SP100,,,0.6338519579787231,True,0.44,0.6666666666666666,0.8074078319148922,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,5280.0,360,,5.0,7.506,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,PSMG1,,,0.6336737428491752,True,0.13333333333333333,0.8333333333333333,0.8746949713967009,FULL_ANCHOR,1.0,OK,False,0.0,True,2,"[""eye"", ""nerve"", ""retina""]",114,11370,4857.0,361,,5.0,6.076,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,PLK5,,,0.6328154433467328,True,0.32,0.8,0.7072617733869309,FULL_ANCHOR,1.0,OK,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,4782.0,365,,5.0,2.509,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,SLC25A41,,,0.6327654473510622,True,0.44,0.8,0.5630617894042484,FULL_ANCHOR,1.0,OK,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,5193.0,366,,1.0,6.485,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,SDAD1,,,0.6318557702329372,True,0.13333333333333333,0.8333333333333333,0.8674230809317487,FULL_ANCHOR,1.0,OK,False,0.0,True,2,"[""eye"", ""nerve"", ""retina""]",114,11370,5122.0,368,,1.0,2.9,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,AFDN,,,0.631716182194966,True,0.44,0.6666666666666666,0.7988647287798636,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,772.0,369,,5.0,0.125,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,MAN2A1,,,0.6317012175834711,True,0.56,0.6666666666666666,0.6548048703338846,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,4307.0,370,,10.0,15.76,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,PLEKHA7,,,0.6315408131075446,True,0.56,0.6666666666666666,0.6541632524301786,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,4778.0,372,,4.0,3.269,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,USP10,,,0.6305157353780255,True,0.32,0.8333333333333333,0.6380629415121023,FULL_ANCHOR,1.0,OK,False,0.0,True,2,"[""eye"", ""nerve"", ""retina""]",114,11370,5552.0,375,,10.0,3.056,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,CNTRL,,,0.6303700346523067,True,0.32,0.8,0.6974801386092266,FULL_ANCHOR,1.0,OK,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,1133.0,376,,5.0,1.21,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,MDN1,,,0.6302145995504251,True,0.32,0.8333333333333333,0.6368583982017006,FULL_ANCHOR,1.0,OK,False,0.0,True,2,"[""eye"", ""nerve"", ""retina""]",114,11370,4333.0,377,,1.0,0.138,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,CDC123,,,0.6301044952458423,True,0.32,0.8333333333333333,0.6364179809833695,FULL_ANCHOR,1.0,OK,False,0.0,True,2,"[""eye"", ""nerve"", ""retina""]",114,11370,1023.0,378,,5.0,3.154,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,DDX10,,,0.6294819670455891,True,0.13333333333333333,0.8333333333333333,0.8579278681823568,FULL_ANCHOR,1.0,OK,False,0.0,True,2,"[""eye"", ""nerve"", ""retina""]",114,11370,1211.0,380,,5.0,0.137,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,EAF1,,,0.6294632144114745,True,0.44,0.8333333333333333,0.48985285764589803,FULL_ANCHOR,1.0,OK,False,0.0,True,2,"[""eye"", ""nerve"", ""retina""]",114,11370,1299.0,381,,1.0,8.908,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,NT5C1A,,,0.6294630177426543,True,0.44,0.8,0.549852070970617,FULL_ANCHOR,1.0,OK,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,4559.0,382,,2.0,2.126,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
,RPL39L,,,0.627477282670335,True,0.44,0.6666666666666666,0.7819091306813399,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,5071.0,386,,5.0,0.677,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",NO_GENE_DISEASE_MODEL,,,,,,,
